Marco_Margarita_Right_1.c3d  



Time(s):	A_L_bicipite(μV):
0.541	20.64514
0.5415	14.09912
0.542	11.48071
0.5425	13.59558
0.543	8.05664
0.5435	7.45239
0.544	3.02124
0.5445	2.61841
0.545	8.96301
0.5455	4.73328
0.546	5.74036
0.5465	-8.35876
0.547	-7.75452
0.5475	-8.96301
0.548	-7.45239
0.5485	-9.26514
0.549	-1.40991
0.5495	6.3446
0.55	3.62549
0.5505	8.35876
0.551	5.33752
0.5515	2.92053
0.552	3.12195
0.5525	7.35168
0.553	5.84106
0.5535	5.63965
0.554	4.93469
0.5545	5.63965
0.555	6.74744
0.5555	5.43823
0.556	3.42407
0.5565	7.45239
0.557	7.04956
0.5575	10.47363
0.558	4.43115
0.5585	7.04956
0.559	9.66797
0.5595	11.58142
0.56	10.17151
0.5605	12.99133
0.561	13.19275
0.5615	9.76868
0.562	11.68213
0.5625	17.92603
0.563	15.30762
0.5635	14.40125
0.564	12.38708
0.5645	18.73169
0.565	10.57434
0.5655	3.02124
0.566	6.74744
0.5665	8.7616
0.567	9.06372
0.5675	19.53735
0.568	17.01965
0.5685	17.52319
0.569	14.19983
0.5695	15.00549
0.57	13.39417
0.5705	13.29346
0.571	17.12036
0.5715	4.33044
0.572	-10.47363
0.5725	-25.68054
0.573	-32.12585
0.5735	-23.96851
0.574	-9.36584
0.5745	-2.31628
0.575	1.61133
0.5755	2.71912
0.576	12.89062
0.5765	12.08496
0.577	13.39417
0.5775	9.06372
0.578	11.68213
0.5785	9.56726
0.579	-4.02832
0.5795	-2.01416
0.58	-5.23682
0.5805	-5.53894
0.581	1.71204
0.5815	-4.93469
0.582	-0.60425
0.5825	-0.50354
0.583	2.31628
0.5835	-1.3092
0.584	-2.21558
0.5845	-8.56018
0.585	-11.38
0.5855	-13.59558
0.586	-9.97009
0.5865	-12.28638
0.587	-6.64673
0.5875	1.10779
0.588	8.96301
0.5885	11.38
0.589	6.74744
0.5895	6.2439
0.59	9.76868
0.5905	12.38708
0.591	8.96301
0.5915	7.15027
0.592	5.63965
0.5925	10.37292
0.593	17.92603
0.5935	18.02673
0.594	26.3855
0.5945	16.41541
0.595	18.12744
0.5955	20.54443
0.596	12.48779
0.5965	11.17859
0.597	10.0708
0.5975	15.30762
0.598	18.02673
0.5985	13.59558
0.599	18.63098
0.5995	18.42957
0.6	15.50903
0.6005	8.7616
0.601	6.54602
0.6015	9.26514
0.602	2.71912
0.6025	4.83398
0.603	8.25806
0.6035	5.94177
0.604	12.89062
0.6045	9.76868
0.605	13.19275
0.6055	12.68921
0.606	0.90637
0.6065	1.91345
0.607	1.3092
0.6075	-5.23682
0.608	-7.5531
0.6085	-1.40991
0.609	-3.52478
0.6095	-10.47363
0.61	-8.25806
0.6105	-12.68921
0.611	-14.50195
0.6115	-13.69629
0.612	-11.68213
0.6125	-9.46655
0.613	-5.53894
0.6135	-3.62549
0.614	-1.2085
0.6145	4.53186
0.615	-0.80566
0.6155	-6.54602
0.616	0
0.6165	4.73328
0.617	13.09204
0.6175	12.28638
0.618	14.40125
0.6185	11.38
0.619	7.5531
0.6195	11.48071
0.62	10.0708
0.6205	17.82532
0.621	11.17859
0.6215	8.56018
0.622	7.15027
0.6225	5.74036
0.623	5.0354
0.6235	2.61841
0.624	2.92053
0.6245	-0.10071
0.625	-3.7262
0.6255	5.0354
0.626	-1.10779
0.6265	5.33752
0.627	5.33752
0.6275	2.41699
0.628	8.96301
0.6285	11.38
0.629	14.60266
0.6295	10.87646
0.63	10.97717
0.6305	9.76868
0.631	13.59558
0.6315	13.89771
0.632	14.50195
0.6325	16.61682
0.633	11.58142
0.6335	12.5885
0.634	5.0354
0.6345	6.74744
0.635	2.11487
0.6355	1.40991
0.636	-1.91345
0.6365	-3.62549
0.637	0.20142
0.6375	0.80566
0.638	2.41699
0.6385	1.3092
0.639	3.62549
0.6395	10.27222
0.64	11.48071
0.6405	14.60266
0.641	8.66089
0.6415	12.38708
0.642	19.63806
0.6425	22.35718
0.643	18.12744
0.6435	20.94727
0.644	18.8324
0.6445	28.50037
0.645	25.57983
0.6455	15.20691
0.646	11.68213
0.6465	4.93469
0.647	8.25806
0.6475	12.5885
0.648	13.99841
0.6485	22.76001
0.649	18.53027
0.6495	9.56726
0.65	9.66797
0.6505	4.02832
0.651	12.38708
0.6515	10.0708
0.652	12.5885
0.6525	10.77576
0.653	3.7262
0.6535	0
0.654	-10.97717
0.6545	-22.6593
0.655	-23.26355
0.6555	-24.27063
0.656	-19.33594
0.6565	-6.74744
0.657	5.33752
0.6575	9.76868
0.658	10.47363
0.6585	16.91895
0.659	23.56567
0.6595	24.87488
0.66	28.50037
0.6605	26.48621
0.661	24.57275
0.6615	23.66638
0.662	20.74585
0.6625	14.90479
0.663	11.17859
0.6635	16.71753
0.664	5.0354
0.6645	4.33044
0.665	-2.81982
0.6655	-4.63257
0.666	-13.49487
0.6665	-24.57275
0.667	-28.9032
0.6675	-30.2124
0.668	-33.83789
0.6685	-34.24072
0.669	-31.62231
0.6695	-21.65222
0.67	-21.65222
0.6705	-19.13452
0.671	-11.68213
0.6715	-10.47363
0.672	-6.84814
0.6725	-0.40283
0.673	8.05664
0.6735	1.3092
0.674	10.87646
0.6745	10.17151
0.675	12.28638
0.6755	9.36584
0.676	6.84814
0.6765	6.64673
0.677	1.91345
0.6775	-1.81274
0.678	1.91345
0.6785	-4.73328
0.679	-6.54602
0.6795	-2.21558
0.68	-6.54602
0.6805	-0.90637
0.681	2.5177
0.6815	0.20142
0.682	5.33752
0.6825	1.51062
