Christian_Larivera_Right_1.c3d  



Time(s):	A_R_bicipite(μV):
0.4815	15.91187
0.482	18.42957
0.4825	19.53735
0.483	16.01257
0.4835	17.22107
0.484	19.94019
0.4845	16.91895
0.485	14.40125
0.4855	17.12036
0.486	12.5885
0.4865	16.61682
0.487	15.91187
0.4875	17.82532
0.488	19.53735
0.4885	12.5885
0.489	12.5885
0.4895	10.57434
0.49	11.2793
0.4905	15.20691
0.491	12.48779
0.4915	14.19983
0.492	12.68921
0.4925	19.03381
0.493	9.86938
0.4935	18.12744
0.494	19.43665
0.4945	17.82532
0.495	12.68921
0.4955	9.16443
0.496	6.84814
0.4965	9.26514
0.497	4.83398
0.4975	3.62549
0.498	4.73328
0.4985	5.63965
0.499	6.84814
0.4995	9.36584
0.5	10.77576
0.5005	13.89771
0.501	8.56018
0.5015	8.25806
0.502	8.96301
0.5025	5.94177
0.503	12.48779
0.5035	10.37292
0.504	15.30762
0.5045	9.16443
0.505	12.48779
0.5055	14.09912
0.506	7.85522
0.5065	9.66797
0.507	12.28638
0.5075	10.0708
0.508	10.17151
0.5085	9.16443
0.509	7.35168
0.5095	13.49487
0.51	19.53735
0.5105	9.26514
0.511	10.77576
0.5115	7.95593
0.512	8.7616
0.5125	4.53186
0.513	9.36584
0.5135	8.15735
0.514	8.7616
0.5145	1.40991
0.515	2.41699
0.5155	11.17859
0.516	11.58142
0.5165	13.89771
0.517	9.06372
0.5175	12.68921
0.518	10.47363
0.5185	18.93311
0.519	13.49487
0.5195	10.37292
0.52	8.7616
0.5205	9.76868
0.521	12.38708
0.5215	8.25806
0.522	8.05664
0.5225	10.77576
0.523	13.797
0.5235	5.23682
0.524	4.12903
0.5245	5.74036
0.525	6.44531
0.5255	1.51062
0.526	3.92761
0.5265	-2.11487
0.527	1.00708
0.5275	5.0354
0.528	3.52478
0.5285	-0.70496
0.529	0.40283
0.5295	-2.61841
0.53	5.43823
0.5305	1.00708
0.531	0.80566
0.5315	1.51062
0.532	1.91345
0.5325	1.61133
0.533	-0.50354
0.5335	2.5177
0.534	0.40283
0.5345	3.92761
0.535	2.71912
0.5355	4.02832
0.536	5.94177
0.5365	-3.12195
0.537	0.80566
0.5375	1.71204
0.538	-1.10779
0.5385	-0.80566
0.539	-2.31628
0.5395	2.31628
0.54	3.52478
0.5405	5.13611
0.541	1.51062
0.5415	6.04248
0.542	5.53894
0.5425	5.33752
0.543	3.42407
0.5435	0.10071
0.544	2.11487
0.5445	3.22266
0.545	6.2439
0.5455	4.43115
0.546	4.53186
0.5465	6.84814
0.547	3.02124
0.5475	9.97009
0.548	7.85522
0.5485	3.8269
0.549	3.7262
0.5495	4.33044
0.55	7.65381
0.5505	2.41699
0.551	1.2085
0.5515	1.61133
0.552	6.14319
0.5525	7.5531
0.553	6.04248
0.5535	3.92761
0.554	5.84106
0.5545	5.13611
0.555	8.15735
0.5555	10.27222
0.556	8.7616
0.5565	8.25806
0.557	9.46655
0.5575	3.7262
0.558	11.38
0.5585	6.54602
0.559	2.11487
0.5595	6.2439
0.56	8.66089
0.5605	1.71204
0.561	5.13611
0.5615	6.04248
0.562	3.32336
0.5625	7.35168
0.563	5.53894
0.5635	5.23682
0.564	1.91345
0.5645	9.46655
0.565	2.11487
0.5655	0.10071
0.566	6.3446
0.5665	3.7262
0.567	3.02124
0.5675	4.83398
0.568	3.02124
0.5685	7.04956
0.569	7.35168
0.5695	9.36584
0.57	4.02832
0.5705	10.77576
0.571	9.97009
0.5715	11.2793
0.572	3.62549
0.5725	4.33044
0.573	3.32336
0.5735	3.7262
0.574	1.51062
0.5745	0.50354
0.575	-2.31628
0.5755	-3.92761
0.576	-0.30212
0.5765	3.7262
0.577	0.90637
0.5775	1.40991
0.578	4.02832
0.5785	7.35168
0.579	5.23682
0.5795	3.22266
0.58	3.42407
0.5805	2.71912
0.581	4.63257
0.5815	1.40991
0.582	5.13611
0.5825	6.3446
0.583	10.37292
0.5835	4.53186
0.584	6.14319
0.5845	9.46655
0.585	11.07788
0.5855	7.85522
0.586	7.45239
0.5865	7.25098
0.587	4.33044
0.5875	2.5177
0.588	2.71912
0.5885	2.71912
0.589	2.92053
0.5895	1.51062
0.59	5.0354
0.5905	5.84106
0.591	5.53894
0.5915	8.56018
0.592	7.95593
0.5925	9.26514
0.593	15.30762
0.5935	11.17859
0.594	9.26514
0.5945	10.77576
0.595	9.76868
0.5955	10.47363
0.596	14.30054
0.5965	19.83948
0.597	20.1416
0.5975	18.63098
0.598	18.42957
0.5985	13.69629
0.599	16.41541
0.5995	15.91187
0.6	17.22107
0.6005	17.12036
0.601	14.30054
0.6015	14.70337
0.602	14.70337
0.6025	23.96851
0.603	12.89062
0.6035	12.89062
0.604	13.69629
0.6045	13.09204
0.605	10.97717
0.6055	9.86938
0.606	10.77576
0.6065	2.5177
0.607	2.61841
0.6075	0.70496
0.608	7.35168
0.6085	4.53186
0.609	4.73328
0.6095	5.63965
0.61	0.70496
0.6105	0.30212
0.611	2.92053
0.6115	3.12195
0.612	6.14319
0.6125	4.33044
0.613	2.01416
0.6135	1.2085
0.614	0
0.6145	5.63965
0.615	3.22266
0.6155	1.91345
0.616	8.05664
0.6165	2.81982
0.617	-1.81274
0.6175	0.20142
0.618	0.50354
0.6185	2.41699
0.619	3.7262
0.6195	7.75452
0.62	2.41699
0.6205	3.02124
0.621	6.2439
0.6215	-1.61133
0.622	-1.00708
0.6225	-0.20142
0.623	5.74036
0.6235	4.22974
0.624	4.43115
0.6245	9.06372
0.625	2.81982
0.6255	7.5531
0.626	3.42407
0.6265	7.95593
0.627	9.56726
0.6275	11.58142
0.628	11.48071
0.6285	12.08496
0.629	17.12036
0.6295	17.01965
0.63	14.70337
0.6305	8.8623
0.631	11.68213
0.6315	10.37292
0.632	10.57434
0.6325	13.797
0.633	10.67505
0.6335	12.89062
0.634	11.17859
0.6345	13.797
0.635	15.1062
0.6355	14.70337
0.636	14.40125
0.6365	11.38
0.637	14.90479
0.6375	12.28638
0.638	15.91187
0.6385	13.89771
0.639	16.3147
0.6395	11.58142
0.64	9.56726
0.6405	10.0708
0.641	4.12903
0.6415	7.15027
0.642	10.97717
0.6425	9.86938
0.643	6.2439
0.6435	6.14319
0.644	5.23682
0.6445	12.08496
0.645	8.56018
0.6455	5.94177
0.646	11.38
0.6465	10.0708
0.647	14.50195
0.6475	16.51611
0.648	15.20691
0.6485	11.2793
0.649	14.19983
0.6495	13.797
0.65	14.90479
0.6505	12.89062
0.651	11.58142
0.6515	12.89062
0.652	12.99133
0.6525	16.61682
0.653	14.60266
0.6535	16.81824
0.654	19.23523
0.6545	17.82532
0.655	15.71045
0.6555	12.99133
0.656	16.61682
0.6565	12.78992
0.657	14.50195
0.6575	13.797
0.658	19.03381
0.6585	19.73877
0.659	17.01965
0.6595	18.12744
0.66	16.91895
0.6605	20.54443
0.661	16.11328
0.6615	18.12744
0.662	11.48071
0.6625	11.17859
0.663	18.22815
0.6635	14.09912
0.664	18.73169
0.6645	15.00549
0.665	15.30762
0.6655	13.19275
0.666	14.60266
0.6665	16.61682
0.667	14.19983
0.6675	17.12036
0.668	11.58142
0.6685	13.29346
0.669	14.30054
0.6695	16.21399
0.67	13.99841
0.6705	8.7616
0.671	5.53894
0.6715	8.66089
0.672	8.8623
0.6725	9.76868
0.673	9.56726
0.6735	5.74036
0.674	7.95593
0.6745	3.12195
0.675	4.02832
0.6755	2.61841
0.676	3.92761
0.6765	2.71912
0.677	5.74036
0.6775	7.65381
0.678	5.13611
0.6785	7.45239
0.679	9.16443
0.6795	11.88354
0.68	8.05664
0.6805	7.95593
0.681	8.66089
0.6815	8.45947
0.682	14.19983
0.6825	12.18567
0.683	5.63965
0.6835	11.78284
0.684	7.85522
0.6845	8.8623
0.685	10.47363
0.6855	17.01965
0.686	11.78284
0.6865	10.57434
0.687	6.64673
